SUBJ ID;EXPERIMENT;Baseline;EV;EUT;SEM;SEU;PT-Edit1;PT-Edit2;CPT-TK;CPT-LBW;CPT-Prelec;Dual-1;Dual-2;Regret-Bell;Regret-LS;Salience;Aspiration;Below-mean Semivariance;Certainty Equivalence;CoefVar;DFT;Distracted DFT;Disappointment-Bell;Disappointment-LS1;Disappointment-LS2;Disappointment-DC1;Disappointment-DC2;Dual System-M;Dual System-LOB;Mean Alpha-target;Mean Below-target;Mean StdDev;Mean Target Semivariance;Mean Variance;Noisy Retrieval;Subjective Expected Pleasure;Odds-based SWU;UWS;Variance Skewness;Venture;RAM;TAX;Heuristic BTA;Heuristic CC;Heuristic EP;Heuristic RELM;Heuristic LL;Heuristic LEPE;Heuristic LPE;Heuristic Minimax;Heuristic Minimax Regret;Heuristic ML;Heuristic MPW;Heuristic Priority;Heuristic Similarity-Leland
424;Pachur18_e2_gain;70.70101242;72.66922331;76.60104894;75.45128354;82.9526137;88.39652584;88.39652584;78.39687798;80.48190722;79.36120252;74.63283805;74.63283805;87.94685065;92.30209449;71.28399203;75.38533783;76.60104894;70.1553398;84.01356498;70.6449262;71.96148249;68.67044612;80.52775461;84.45958024;69.34368112;75.64003394;78.12909404;81.08480067;71.67420131;80.53287457;76.60104894;80.53287457;76.60104894;77.15297503;87.79338603;79.02078807;74.34004818;78.33872344;193.3869452;82.49648932;82.9526137;66.67980006;72.65929737;69.19606887;70.88977356;68.8562708;68.8562708;59.58247218;74.63283805;69.19606887;66.03988486;73.62606237;74.63283805;82.24828213
425;Pachur18_e2_gain;70.70101242;64.67953417;63.80912878;68.61135981;71.67278004;75.60460567;80.40336646;64.99758614;72.69231405;69.724262;72.0973301;73.65585904;76.29770552;76.8212401;68.09129371;62.34381701;68.48779162;70.8760917;97.36063723;62.01582646;60.90656558;68.61077503;64.16467048;64.36623173;77.51821253;77.71318419;72.54318544;69.7469864;57.1417791;69.10281452;68.61135981;72.54318544;68.55684956;65.81516076;92.41530896;67.74095441;67.59586758;72.48867519;207.2004547;79.8001486;71.67278004;57.18579697;74.63283805;70.48954539;63.87174442;59.58247218;70.15515783;71.28226118;74.63283805;70.48954539;67.71500067;74.63283805;74.63283805;70.1454575
426;Pachur18_e2_gain;70.70101242;74.1780842;77.97004582;73.82250095;76.49177226;88.75579052;88.80702515;85.64456125;87.92163293;87.06229326;74.63283805;74.63283805;89.49176601;92.45040655;76.83348238;83.75249056;77.8988936;70.97456418;166.8946223;69.52457654;67.54462691;77.35046514;77.62236867;81.28608948;86.38892188;90.3213985;72.9778992;75.06273454;79.0696147;81.90475383;78.10990983;82.04173547;78.10990983;71.13016494;100.2808137;72.55994651;75.51388784;82.02345988;303.8950216;79.63674917;76.49177225;66.67980006;74.55583893;66.03988486;71.58206221;74.14185367;74.14185367;72.24154255;74.63283805;66.03988486;69.19606887;74.63283805;74.63283805;87.04558479
427;Pachur18_e2_gain;70.70101242;67.55659984;69.5388502;71.48842547;77.40250146;81.3343271;83.27000859;80.91756352;84.597328;84.05768321;74.38787919;74.63283805;83.17323208;84.5404062;77.85678164;78.0738953;71.48842547;70.72763395;138.5565811;68.81430546;71.44961222;70.0394636;74.91061715;75.23984353;78.04660411;79.48619308;75.02316754;76.35977003;73.13721578;75.31523022;71.48842547;75.42025111;71.48842547;72.4279444;93.7767996;73.47067583;67.22030698;75.0141773;303.8950216;82.17866186;77.40250146;66.67980006;74.55583893;71.60077958;66.8516119;65.72317057;73.03625489;70.15515783;74.63283805;71.60077958;66.03988486;73.62606237;74.63283805;74.87013494
428;Pachur18_e2_gain;70.70101242;70.75105697;70.82058038;72.95656596;66.20231813;79.07614091;83.01879645;69.68129545;76.6379455;76.08169942;72.21440002;73.5745953;82.56559056;81.98712702;73.56877551;77.19973101;70.91982843;70.77954806;122.7729638;66.54309789;61.93027489;74.54037544;73.0107742;69.83297345;77.93267229;79.47823316;75.84529136;66.4310546;73.11966412;74.82772928;74.65235995;78.28691305;73.13670128;62.49738341;86.84437918;62.27049175;71.49246881;77.06852691;248.6409834;79.22144036;66.20231739;64.04588313;74.63283805;72.53416642;67.41069547;68.8562708;71.28226118;73.66901408;74.63283805;72.53416642;73.88087261;74.63283805;74.63283805;80.6369812
429;Pachur18_e2_gain;70.70101242;74.63283805;78.42661621;78.44581938;83.31504403;88.04518156;88.48650059;88.32205345;93.33872413;93.11471961;74.28720285;74.23919415;89.38288017;92.35288585;82.995508;83.40685408;76.2952601;74.58750071;235.9621701;77.54628287;78.49699581;77.85509544;80.10813373;82.49767446;89.0177798;92.95073181;80.44504956;83.46249572;78.82659849;80.60957171;77.9884439;82.29203511;77.42650296;79.52852534;102.8240429;79.3832179;78.49176271;81.35834568;442.0301172;80.2107058;81.80986118;74.0150026;74.63283805;73.88087261;74.55993707;74.63283805;74.63283805;74.63283805;74.63283805;73.88087261;74.63283805;74.63283805;74.63283805;89.26681722
430;Pachur18_e2_gain;70.70101242;70.97857986;74.41816659;74.91040549;82.27112852;86.21292937;86.59339749;84.02876593;90.13655266;89.86565079;74.61478764;74.63283805;85.02170547;86.53475173;81.03278496;77.46995066;74.91040549;71.67481336;137.9351468;74.20631958;77.11704839;73.42311006;78.45642277;81.87177308;83.90920528;87.20160603;78.64745337;81.30391061;76.52519829;78.84223112;74.91040549;78.84223112;74.91040549;77.37208497;98.75239663;78.33930289;72.62588264;77.73547954;276.2680025;82.47831308;82.27112852;70.68575669;73.93425086;72.53416642;70.43850306;68.8562708;71.28226118;67.38083675;74.63283805;72.53416642;70.48954539;73.62606237;74.63283805;81.76718739
431;Pachur18_e2_gain;70.70101242;74.63283805;78.4974162;78.50494461;83.76598608;87.33977689;87.31932809;86.92690634;89.25330565;87.73330362;74.63283805;74.63279629;86.75216566;86.85863578;87.98613036;83.57310682;78.51604191;74.63283805;277.4026988;78.5080654;80.64843097;78.31015443;79.607192;82.12527772;82.85963389;85.29119765;80.75946805;83.4973436;86.42831495;82.49648932;78.41855477;82.49648932;78.56466368;79.56266122;97.8466329;79.83416042;78.56466368;82.41763284;483.4706459;78.03655519;77.45784254;74.63283805;74.63283805;74.54948059;74.63283805;74.63283805;74.63283805;74.63283805;74.14185367;74.54948059;74.63283805;74.63283805;74.14185367;89.69035268
432;Pachur18_e2_gain;70.70101242;69.78595117;73.42308289;72.15788254;78.22099422;84.4512694;84.84805533;81.00533352;86.1413189;86.22634071;74.25275925;74.63283805;83.89365437;87.53046426;81.18317872;76.93071626;73.71110209;68.840729;123.1574919;68.53398582;69.98878304;72.88760253;76.10961967;79.41398689;79.43701296;83.12252451;76.56636741;78.18055687;74.80927063;77.64958066;73.7177768;77.64960244;73.7177768;74.24873124;94.73218804;74.28916859;71.57727083;77.56736073;262.4544929;81.81857789;78.22099422;64.04588313;74.63283805;71.60077958;67.54618097;70.15515783;67.38083675;71.28226118;74.63283805;71.60077958;73.29326225;74.63283805;74.63283805;83.12490544
433;Pachur18_e2_gain;70.70101242;72.77688278;76.33706351;73.85465282;79.18934683;87.90934673;88.28455224;75.349686;79.93893233;79.10323285;74.63283805;74.63283805;87.83719645;91.0383434;75.77246376;70.72258481;76.70870841;69.92596928;97.82707454;63.92271844;64.75571775;68.65478001;69.80535339;73.40263719;79.38691226;82.11063827;77.1558503;77.69490822;67.00308171;80.64053405;76.70870841;80.64053405;76.70870841;73.76308259;93.68419752;75.2575212;72.159667;74.82929456;193.3869452;82.49648932;79.18934683;57.18579697;74.63283805;67.71500067;68.68266325;68.8562708;65.72317057;63.87650941;74.63283805;67.71500067;67.71500067;74.63283805;74.63283805;82.7759865
434;Pachur18_e2_gain;70.70101242;74.63283805;78.49339264;77.14645383;80.55776046;89.44300794;89.84195197;87.31308125;91.87271915;91.70355047;74.63283805;74.63283805;87.49448968;87.88686063;86.10012597;85.77240391;77.77496565;73.96364877;166.8946223;76.67657501;75.98349884;78.54219175;76.38000022;79.70819966;89.13559569;91.34275867;77.49109295;80.46879029;82.03560946;82.34281099;78.56466368;82.49648932;78.52991638;76.53442325;98.8385975;76.62593472;78.35430565;82.46174739;317.7085312;81.68164876;80.55776035;70.68575669;74.63283805;71.60077958;74.42248002;74.45626555;74.45626555;74.14185367;74.63283805;71.60077958;74.63283805;74.63283805;74.63283805;90.02642037
435;Pachur18_e2_gain;70.70101242;74.63283805;78.5199062;77.25477677;80.44734717;89.42193092;89.48963124;89.01039271;91.63498434;91.75564986;74.63283805;74.63283805;90.36014058;90.08808806;79.59655736;80.86667895;77.75476491;74.18755343;180.7081319;72.2096296;72.74849012;78.56466368;77.2539049;80.02078574;88.17522943;89.89365205;78.43687546;80.16309804;77.4854725;82.27797789;78.56466368;82.49648932;78.51280067;76.2287075;104.8015853;76.51552127;78.10975533;82.4446591;359.1490598;81.12279557;80.4473469;68.87878134;74.63283805;67.71500067;74.1779297;74.61322895;74.63283805;74.45626555;74.63283805;67.71500067;73.88087261;74.63283805;74.63283805;89.50005821
436;Pachur18_e2_gain;70.70101242;73.05284199;76.75324242;75.43151086;81.65128752;88.19688158;88.43683052;82.40236449;86.54924649;86.03670262;74.63283805;74.63283805;88.59956251;92.45729966;79.67902078;76.79305508;76.87180014;70.99940073;111.6405841;65.47990668;67.73112256;75.66244472;79.19233648;79.32663386;78.53116941;82.6640264;78.13606751;80.4791194;73.02114379;80.91649325;76.98466762;80.91649325;76.98466762;76.54729377;94.43174485;77.71946189;72.53253518;80.911754;221.0139643;82.39242889;81.65128752;60.9139818;74.63283805;67.71500067;68.58289026;71.28226118;71.28226118;70.15515783;74.63283805;67.71500067;70.48954539;74.63283805;74.63283805;85.8272123
437;Pachur18_e2_gain;70.70101242;70.3906706;74.32249624;65.68809309;73.55174436;85.26131728;85.26131728;77.48460005;76.74954956;76.74954956;74.63283805;74.63283805;84.18083545;88.11490064;69.8894385;76.92195157;74.32249624;60.62776799;84.01356498;68.61811874;67.26029332;68.74048528;75.40054867;79.33237431;77.39492321;81.32842087;68.1979253;72.10682891;72.81154925;78.25432187;74.32249624;78.25432187;74.32249624;68.17500327;90.44378234;69.61991873;70.73780204;75.37882131;207.2004547;79.90134144;73.55174436;52.69103206;72.65929737;51.34458477;68.67171817;70.15515783;67.38083675;61.83280874;74.63283805;51.34458477;66.03988486;74.63283805;74.63283805;80.43912267
438;Pachur18_e2_gain;70.70101242;70.37870433;73.56715854;74.17916758;80.46155294;85.15636247;86.04740788;85.104063;85.57822832;85.57101129;73.95082336;74.51531971;86.06805625;89.03745284;79.60870117;78.81885366;74.31052996;70.45636494;164.4931032;66.04687417;68.92635104;74.12497271;78.11295172;81.01911216;85.86465401;88.91162195;76.88852934;78.72932803;74.78238909;78.24235559;74.31052996;78.24235559;74.31052996;74.7975024;101.3388603;76.52972731;71.04896555;78.15077758;331.5220407;81.80494115;80.46155294;66.67980006;74.63283805;69.19606887;67.03060139;73.03625489;71.28226118;72.24154255;74.63283805;69.19606887;71.60077958;74.63283805;74.63283805;81.3674261
439;Pachur18_e2_gain;70.70101242;72.60190664;75.38229256;75.20756699;79.54350916;86.90560181;90.36014058;68.78134116;73.44720869;73.39199492;74.63283805;74.63283805;87.41734932;89.91817317;66.72903603;70.74309256;76.53373228;71.34091656;70.20005543;69.36681147;70.893478;69.58248984;77.91768354;72.03452496;69.26128082;71.20700387;79.92858396;80.23272713;69.374632;80.46555791;76.53373228;80.46555791;76.53373228;76.3009015;83.55381829;75.61168353;73.60474129;78.74391176;221.0139643;82.49648932;79.54350916;57.18579697;74.63283805;71.60077958;69.67291565;57.11398784;61.83280874;67.38083675;74.63283805;71.60077958;73.29326225;74.63283805;74.63283805;79.65189922
440;Pachur18_e2_gain;70.70101242;74.63283805;78.56466368;78.11666188;84.03043071;89.51426533;89.70202814;89.58175302;93.99567451;94.10784678;74.63283805;74.63283805;90.36014058;94.29196621;88.00783144;85.75223784;76.91103326;74.63263881;222.1486606;77.92433316;79.31049301;78.38729959;81.55491144;79.31610306;87.10429825;91.17399596;80.30945002;83.83117312;86.42831495;82.16710281;78.45113994;82.36632193;77.48708133;79.89645363;104.2766186;80.09860505;78.56466368;81.41913626;400.5895885;81.15438273;83.60243826;74.47883981;73.93425086;74.29911784;74.63283805;74.63283805;74.63283805;74.61322895;74.14185367;74.29911784;74.63283805;74.63283805;74.14185367;89.15815342
441;Pachur18_e2_gain;70.70101242;74.63283805;78.28899592;78.28407283;82.08124848;89.07362951;89.09009855;87.60552829;92.63462327;90.83277627;74.63126099;74.62831019;90.19257;92.62020908;78.47334463;80.93722759;77.6774763;74.57945764;222.1486606;72.98826727;74.79241609;78.47394158;76.61291902;79.25425474;89.64911889;93.39541705;79.29090808;81.08601057;77.41369006;82.19043948;78.45653273;82.49648932;78.21178304;77.1508665;104.8832509;78.14942284;77.85307316;82.14364302;400.5895885;80.64977794;81.19049138;73.23566367;74.63283805;71.60077958;73.92124753;74.45626555;74.63283805;74.61322895;74.63283805;71.60077958;74.29911784;74.63283805;74.63283805;88.26146895
442;Pachur18_e2_gain;70.70101242;74.20969463;77.6505536;74.29583819;76.69378469;88.57986823;89.08226086;82.24889048;85.47063263;83.91824033;74.63283805;74.63283805;88.5958454;89.24298963;78.51870049;79.09052032;78.1411164;70.96234913;139.2676032;68.50038571;65.72801162;76.0719793;76.04267039;78.50591299;83.35955201;86.68822129;74.92101263;75.12655172;75.46791019;82.07334589;78.14152026;82.07334589;78.14152026;71.19472609;96.22635525;72.76195905;75.04917999;81.54580454;303.8950216;81.05151223;76.69378469;60.9139818;74.63283805;62.0748826;71.28698268;73.03625489;73.03625489;72.24154255;74.63283805;62.0748826;71.60077958;74.63283805;74.63283805;84.9233714
443;Pachur18_e2_loss;70.70101242;68.46978647;64.55521736;72.4016121;72.41886862;76.35069426;83.8835982;70.11947317;77.14068266;75.86962777;73.55388495;74.23708668;83.97164367;78.78060442;67.20876924;61.7005812;71.79021323;73.76478516;97.82707454;60.9877829;61.0956226;72.34836631;68.35846824;69.67702866;73.05583082;72.21801591;76.33343773;71.74316768;56.36197982;72.34011507;72.4016121;75.55121302;71.24602092;67.81134205;88.7849854;68.48704299;68.76337429;75.17784655;248.6409834;81.08435729;72.41886862;57.18579697;74.63283805;73.29326225;65.45639781;57.11398784;73.03625489;73.66901408;74.63283805;73.29326225;66.03988486;74.63283805;74.63283805;65.82505796
444;Pachur18_e2_loss;70.70101242;74.13841324;77.6112617;75.5925096;80.32528622;89.36348175;89.82412309;74.00034201;73.46357444;72.83713382;74.63283805;74.63283805;89.68329159;92.98832038;64.39147973;66.03735721;78.07023888;71.68072557;70.20005543;66.89502916;66.81847133;64.7864289;73.51105859;76.69282358;67.26670089;71.8241098;76.95289108;78.10361836;62.82838892;82.00206451;78.07023888;82.00206451;78.07023888;74.17179272;85.58532042;76.39346058;74.72247457;77.51934543;207.2004547;82.49648932;80.32528622;47.06641339;74.63283805;67.71500067;71.38609803;67.38083675;67.38083675;65.72317057;74.63283805;67.71500067;67.71500067;74.63283805;74.63283805;83.12490544
445;Pachur18_e2_loss;70.70101242;74.63283805;78.56466368;76.47108473;77.80740732;90.36014058;90.36014058;82.21452739;87.54049113;84.69624969;74.63283805;74.63283805;90.36014058;90.01480905;84.49160727;81.22674944;78.56466368;74.29323859;139.2676032;72.22149178;70.92087353;75.09482788;75.46449883;79.3963439;82.41058431;85.44374761;74.22095069;77.53936713;86.42831495;82.49648932;78.56466368;82.49648932;78.56466368;73.59773126;97.89420622;73.87558168;78.0078846;80.99328639;345.3355503;81.96018696;77.80740732;60.9139818;74.63283805;67.71500067;74.33672906;73.66901408;72.24154255;73.03625489;74.63283805;67.71500067;74.54948059;74.63283805;74.63283805;89.02056478
446;Pachur18_e2_loss;70.70101242;74.61404914;78.5433339;72.70904184;78.99812425;89.67203021;89.67203021;86.41102622;88.53772304;88.37156788;74.63283805;74.63283805;89.09761275;93.13916829;76.65207582;83.4433483;78.46282604;71.45376172;139.2676032;70.58482911;70.85734162;76.87559456;76.44288725;75.11864166;82.65785823;88.17357802;75.3481984;78.27950729;79.74884735;82.4777004;78.54587477;82.4777004;78.54587477;74.34768165;98.54257978;75.06629862;77.1180561;82.33003154;262.4544929;79.59254272;78.99812425;66.67980006;72.65929737;66.03988486;73.24845446;73.66901408;73.66901408;68.8562708;74.63283805;66.03988486;71.60077958;74.63283805;74.63283805;86.88332855
447;Pachur18_e2_loss;70.70101242;74.63283805;78.56246211;78.14573162;83.2860453;87.67873544;87.57724368;86.56426129;88.41720093;86.70385069;74.63283805;74.63283805;86.3627164;86.01587664;87.18875397;86.34496196;78.56437279;74.58998823;277.4026988;78.56466368;81.01962096;78.52243438;79.53264961;83.2527191;82.32886304;86.43001157;79.95931477;83.15555574;86.42831495;82.49648932;78.55067454;82.49648932;78.56466368;79.22052236;97.98782984;79.35421953;78.56466368;82.2396544;469.6571363;77.78103804;76.62173655;74.63283805;74.55583893;74.29911784;74.63283805;74.63283805;74.63283805;74.63283805;73.66901408;74.29911784;74.63283805;74.63283805;73.66901408;89.26445659
448;Pachur18_e2_loss;70.70101242;71.74892394;75.06711276;75.08338421;80.27564291;86.55018411;86.90959175;83.33140307;86.31621744;85.98766613;74.63100432;74.63283805;87.47321038;90.79396577;83.67964948;77.18189699;75.68074957;70.84676249;166.8946223;67.55921808;69.98539139;74.02875167;79.08367744;81.90904265;84.87521869;88.34134025;77.02133234;78.60514252;73.33113475;79.61257521;75.68074957;79.61257521;75.68074957;74.67331689;100.2204831;76.34381728;71.50802576;78.9958083;331.5220407;82.24275461;80.27564291;66.67980006;74.63283805;70.48954539;68.43991309;71.28226118;73.03625489;72.24154255;74.63283805;70.48954539;64.16295816;74.59282738;74.63283805;79.39533318
449;Pachur18_e2_loss;70.70101242;74.63283805;78.56466368;77.95634427;83.38101493;89.30375621;89.29948299;87.16096104;95.1059018;94.0410144;74.56328979;74.52021678;89.55129908;93.19871944;87.57210466;86.61770771;77.149415;74.58904163;208.335151;76.22303707;78.00890241;78.25917704;81.32919293;85.2475614;86.92344407;89.94505339;79.50664265;83.10819629;82.8464944;81.72208872;78.35457249;82.2663348;77.74050037;79.17207667;102.8524655;79.44918927;78.40115506;81.6723538;442.0301172;80.81759669;83.31042437;74.0150026;74.55583893;73.29326225;74.46932943;74.63283805;74.61322895;74.63283805;74.45626555;73.29326225;74.63283805;74.63283805;74.45626555;89.3533649
450;Pachur18_e2_loss;70.70101242;74.09126206;75.83476861;77.95181442;78.16806145;85.94746097;86.01358448;85.89878909;84.32971539;83.97931998;73.1002027;73.16924067;89.71120696;90.86233299;76.63486627;78.65240443;75.07598153;73.84368445;194.5216414;67.45728679;69.86755037;77.00577789;73.36001454;73.70636723;86.47024836;88.68194183;78.49619643;75.36890524;74.06967714;78.67656242;77.35359312;81.08003769;75.70481477;71.43303066;101.2342842;74.2362358;74.24438654;79.6366404;317.7085312;79.85843228;77.97079691;70.68575669;73.93425086;71.60077958;70.6980058;73.66901408;74.63283805;73.03625489;74.63283805;71.60077958;69.19606887;74.27196903;74.63283805;83.4423032
451;Pachur18_e2_loss;70.70101242;74.63279785;77.71309985;78.51105104;83.09730067;89.13303478;90.29670103;86.25332157;94.38087269;93.91170389;74.63283805;74.63283805;90.2206349;92.88593699;85.64492424;84.50814876;78.21572025;74.63283805;180.7081319;71.29749085;74.12762612;78.54772813;78.3460452;83.02468162;87.35025631;91.04660951;81.38960636;83.54989596;80.76368066;82.13755822;78.56462348;82.49644911;78.45035039;79.61784842;102.853614;79.1654747;76.95958994;82.38217602;345.3355503;82.36501893;83.09730057;68.87878134;74.63283805;74.29911784;73.02776431;73.66901408;73.66901408;74.63283805;74.63283805;74.29911784;74.63283805;74.63283805;74.63283805;88.06743201
